UPA One Liner Detail,,,,,,,
Time run: 11/09/2020 8:46:46 AM,,,,,,,
,,,,,,,
RID,UPA #,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,
0551800,C-1614968,337920 / 337920,04/13/2020,Email,Formal,,
0551800,C-1614971,721110 / 721110,06/02/2020,Email,Formal,,
0551800,C-1614981,541712 / 541712,06/30/2020,Email,Formal,,
0551800,C-1614995,532412 / 532412,07/01/2020,Email,Formal,,
0551800,C-1615000,532120 / 532120,04/09/2020,Email,Formal,,
0551800,C-1615006,452111 / 452111,04/14/2020,Email,Formal,,
0551800,C-1615009,451140 / 451140,04/13/2020,Email,Formal,,
0551800,C-1615011,236116 / 236116,04/07/2020,Email,Formal,,
0551800,C-1615025,452111 / 452111,07/01/2020,Email,Formal,,
0551800,C-1615043,311811 / 311811,07/01/2020,Email,Formal,,
0551800,C-1615044,445110 / 445110,04/14/2020,Email,Formal,,
0551800,C-1615049,445110 / 445110,04/10/2020,Email,Formal,,
0551800,C-1615085,722110 / 722110,07/01/2020,Phone,Formal,,
0551800,C-1615089,623110 / 623110,05/28/2020,Email,Formal,,
0551800,C-1615091,621320 / 621320,07/01/2020,Email,Formal,,
0551800,C-1615093,713940 / 713940,06/04/2020,Email,Formal,,
0551800,C-1615096,722410 / 722410,06/09/2020,Email,Formal,,
0551800,C-1615108,561210 / 561210,06/30/2020,Phone,Formal,,
0551800,C-1615114,722110 / 722110,06/30/2020,Phone,Formal,,
0551800,C-1615889,722110 / 722110,07/02/2020,Email,Formal,,
0551800,C-1615890,722110 / 722110,07/02/2020,Email,Formal,,
0551800,C-1615899,336111 / 336111,07/02/2020,Phone,Formal,,
0551800,C-1616992,621999 / 621999,07/06/2020,Email,Formal,,
0551800,C-1616993,453991 / 453991,07/06/2020,Email,Formal,,
0551800,C-1617005,722110 / 722110,07/04/2020,Phone,Formal,,
0551800,C-1617007,623110 / 623110,07/03/2020,Email,Formal,,
0551800,C-1617981,722110 / 722110,07/06/2020,Email,Formal,,
0551800,C-1617983,722110 / 722110,07/06/2020,Phone,Formal,,
0551800,C-1617984,722110 / 722110,07/06/2020,Phone,Formal,,
0551800,C-1617985,621610 / 621610,07/06/2020,Phone,Formal,,
0551800,C-1617990,334416 / 334416,07/06/2020,Email,Formal,,
0551800,C-1617991,336111 / 336111,07/06/2020,Phone,Formal,,
0551800,C-1617997,423510 / 423510,07/06/2020,Email,Formal,,
0551800,C-1617999,611110 / 611110,07/06/2020,Email,Formal,,
0551800,C-1618004,441110 / 441110,07/06/2020,Email,Formal,,
0551800,C-1618010,238310 / 238310,07/07/2020,Phone,Formal,,
0551800,C-1618011,445120 / 445120,07/06/2020,Email,Formal,,
0551800,C-1618013,335312 / 335312,07/06/2020,Email,Formal,,
0551800,C-1618019,722110 / 722110,07/07/2020,Phone,Formal,,
0551800,C-1618022,336350 / 336350,07/07/2020,Email,Formal,,
0551800,C-1618024,336211 / 336211,07/07/2020,Email,Formal,,
0551800,C-1619003,722511 / 722511,06/19/2020,Email,Formal,,
0551800,C-1619005,722110 / 722110,06/22/2020,Email,Formal,,
0551800,C-1619009,722110 / 722110,06/22/2020,Email,Formal,,
0551800,C-1619012,812112 / 812112,06/22/2020,Email,Formal,,
0551800,C-1619013,236116 / 236116,06/22/2020,Email,Formal,,
0551800,C-1619015,236116 / 236116,06/23/2020,Email,Formal,,
0551800,C-1619020,722110 / 722110,06/26/2020,Email,Formal,,
0551800,C-1619021,713990 / 713990,06/26/2020,Email,Formal,,
0551800,C-1619022,722110 / 722110,07/08/2020,Email,Formal,,
0551800,C-1619030,711212 / 711212,07/08/2020,Email,Formal,,
0551800,C-1619031,722110 / 722110,07/08/2020,Phone,Formal,,
0551800,C-1619034,722110 / 722110,07/08/2020,Mail,Formal,,
0551800,C-1619038,722110 / 722110,07/08/2020,Phone,Formal,,
0551800,C-1619039,722110 / 722110,07/07/2020,Email,Formal,,
0551800,C-1619041,446110 / 446110,07/07/2020,Email,Formal,,
0551800,C-1619046,722110 / 722110,06/25/2020,Email,Formal,,
0551800,C-1619850,811121 / 811121,07/08/2020,Phone,Formal,,
0551800,C-1619853,424490 / 424490,07/08/2020,Email,Formal,,
0551800,C-1619854,561621 / 561621,07/08/2020,Email,Formal,,
0551800,C-1619866,325211 / 325211,07/08/2020,Phone,Formal,,
0551800,C-1619868,452112 / 452112,07/09/2020,Phone,Formal,,
0551800,C-1619871,812112 / 812112,07/09/2020,Email,Formal,,
0551800,C-1619877,722110 / 722110,07/09/2020,Email,Formal,,
0551800,C-1619881,335222 / 335222,07/08/2020,Phone,Formal,,
0551800,C-1619886,441110 / 441110,07/08/2020,Email,Formal,,
0551800,C-1619889,722110 / 722110,07/09/2020,Email,Formal,,
0551800,C-1620680,722110 / 722110,07/09/2020,Phone,Formal,,
0551800,C-1620691,811310 / 811310,07/10/2020,Email,Formal,,
0551800,C-1620697,722211 / 722211,07/10/2020,Email,Formal,,
0551800,C-1620700,325412 / 325412,07/10/2020,Phone,Formal,,
0551800,C-1620702,722110 / 722110,07/10/2020,Email,Formal,,
0551800,C-1620704,484110 / 484110,07/10/2020,Phone,Formal,,
0551800,C-1620709,336111 / 336111,07/10/2020,Phone,Formal,,
0551800,C-1620710,444110 / 444110,07/10/2020,Email,Formal,,
0551800,C-1620713,722211 / 722211,07/10/2020,Phone,Formal,,
0551800,C-1620714,721110 / 721110,07/10/2020,Phone,Formal,,
0551800,C-1620715,336390 / 336390,07/08/2020,Email,Formal,,
0551800,C-1621617,622110 / 622110,07/12/2020,Email,Formal,,
0551800,C-1622514,722110 / 722110,07/11/2020,Email,Formal,,
0551800,C-1622515,445110 / 445110,07/11/2020,Email,Formal,,
0551800,C-1622516,446110 / 446110,07/09/2020,Phone,Formal,,
0551800,C-1622519,721110 / 721110,07/10/2020,Phone,Formal,,
0551800,C-1622522,621210 / 621210,07/13/2020,Email,Formal,,
0551800,C-1622528,722110 / 722110,07/11/2020,Phone,Formal,,
0551800,C-1622531,561990 / 561990,07/14/2020,Email,Formal,,
0551800,C-1622535,713120 / 713120,07/14/2020,Email,Formal,,
0551800,C-1622536,722513 / 722513,07/13/2020,Email,Formal,,
0551800,C-1622540,624190 / 624190,07/13/2020,Phone,Formal,,
0551800,C-1622542,722213 / 722213,07/11/2020,Phone,Formal,,
0551800,C-1623426,812112 / 812112,07/13/2020,Email,Formal,,
0551800,C-1623430,333292 / 333292,07/15/2020,Phone,Formal,,
0551800,C-1623431,722110 / 722110,07/13/2020,Email,Formal,,
0551800,C-1623432,622110 / 622110,07/14/2020,Mail,Formal,,
0551800,C-1623435,423420 / 423420,07/13/2020,Email,Formal,,
0551800,C-1623437,812310 / 812310,07/14/2020,Email,Formal,,
0551800,C-1623438,339113 / 339113,07/14/2020,Phone,Formal,,
0551800,C-1623439,339113 / 339113,07/14/2020,Phone,Formal,,
0551800,C-1623440,621111 / 621111,07/14/2020,Email,Formal,,
0551800,C-1623443,311230 / 311230,07/14/2020,Email,Formal,,
0551800,C-1623445,721120 / 721120,07/14/2020,Email,Formal,,
0551800,C-1623452,336214 / 336214,07/14/2020,Phone,Formal,,
0551800,C-1623453,624410 / 624410,07/14/2020,Phone,Formal,,
0551800,C-1623457,713950 / 713950,07/14/2020,Email,Formal,,
0551800,C-1623458,561790 / 561790,07/14/2020,Email,Formal,,
0551800,C-1624320,441120 / 441120,07/15/2020,Phone,Formal,,
0551800,C-1624328,532412 / 532412,07/15/2020,Email,Formal,,
0551800,C-1624330,445110 / 445110,07/15/2020,Phone,Formal,,
0551800,C-1624331,722110 / 722110,07/15/2020,Email,Formal,,
0551800,C-1624334,722110 / 722110,07/15/2020,Phone,Formal,,
0551800,C-1624337,624410 / 624410,07/15/2020,Mail,Formal,,
0551800,C-1624342,621112 / 621112,07/14/2020,Email,Formal,,
0551800,C-1624344,331511 / 331511,07/16/2020,Email,Formal,,
0551800,C-1624346,624410 / 624410,07/15/2020,Phone,Formal,,
0551800,C-1624355,336214 / 336214,07/15/2020,Phone,Formal,,
0551800,C-1625078,623110 / 623110,07/15/2020,Mail,Formal,,
0551800,C-1625080,321912 / 321912,07/16/2020,Phone,Formal,,
0551800,C-1625082,445110 / 445110,07/15/2020,Phone,Formal,,
0551800,C-1625086,423110 / 423110,07/16/2020,Phone,Formal,,
0551800,C-1625092,441110 / 441110,07/16/2020,Email,Formal,,
0551800,C-1625095,812210 / 812210,07/15/2020,Phone,Formal,,
0551800,C-1625096,621111 / 621111,07/16/2020,Email,Formal,,
0551800,C-1625100,336212 / 336212,07/15/2020,Email,Formal,,
0551800,C-1625105,921190 / 921190,07/16/2020,Email,Formal,,
0551800,C-1625110,621310 / 621310,06/29/2020,Email,Formal,,
0551800,C-1625113,331111 / 331111,07/17/2020,Phone,Formal,,
0551800,C-1625114,621410 / 621410,07/17/2020,Phone,Formal,,
0551800,C-1625115,335921 / 335921,07/17/2020,Phone,Formal,,
0551800,C-1626287,331513 / 331513,07/16/2020,Phone,Formal,,
0551800,C-1626288,923130 / 923130,07/16/2020,Phone,Formal,,
0551800,C-1626289,441229 / 441229,07/16/2020,Fax,Formal,,
0551800,C-1626290,722110 / 722110,07/16/2020,Email,Formal,,
0551800,C-1626291,811192 / 811192,07/16/2020,Email,Formal,,
0551800,C-1626294,713940 / 713940,07/16/2020,Email,Formal,,
0551800,C-1626302,812112 / 812112,07/17/2020,Email,Formal,,
0551800,C-1626303,812112 / 812112,07/17/2020,Email,Formal,,
0551800,C-1626305,722410 / 722410,07/17/2020,Email,Formal,,
0551800,C-1626307,722110 / 722110,07/18/2020,Phone,Formal,,
0551800,C-1626308,452112 / 452112,07/18/2020,Email,Formal,,
0551800,C-1626309,441210 / 441210,07/17/2020,Phone,Formal,,
0551800,C-1627495,722110 / 722110,07/19/2020,Email,Formal,,
0551800,C-1627496,621999 / 621999,07/19/2020,Email,Formal,,
0551800,C-1627497,624190 / 624190,07/19/2020,Email,Formal,,
0551800,C-1627502,326150 / 326150,07/19/2020,Email,Formal,,
0551800,C-1627506,722211 / 722211,07/18/2020,Email,Formal,,
0551800,C-1628441,336112 / 336112,07/20/2020,Email,Formal,,
0551800,C-1628442,722110 / 722110,07/19/2020,Email,Formal,,
0551800,C-1628443,722110 / 722110,07/19/2020,Email,Formal,,
0551800,C-1628447,238220 / 238220,07/20/2020,Email,Formal,,
0551800,C-1628449,336399 / 336399,07/21/2020,Email,Formal,,
0551800,C-1628455,812112 / 812112,07/20/2020,Email,Formal,,
0551800,C-1628457,611110 / 611110,07/21/2020,Email,Formal,,
0551800,C-1629350,484121 / 484121,07/21/2020,Email,Formal,,
0551800,C-1629354,621210 / 621210,07/21/2020,Phone,Formal,,
0551800,C-1629355,721120 / 721120,07/21/2020,Phone,Formal,,
0551800,C-1629369,423830 / 423830,07/22/2020,Phone,Formal,,
0551800,C-1629370,624410 / 624410,07/22/2020,Phone,Formal,,
0551800,C-1629372,332618 / 332618,07/22/2020,Phone,Formal,,
0551800,C-1629374,336350 / 336350,07/20/2020,Phone,Formal,,
0551800,C-1629377,611110 / 611110,07/21/2020,Email,Formal,,
0551800,C-1629378,311340 / 311340,07/21/2020,Email,Formal,,
0551800,C-1629390,621111 / 621111,07/20/2020,Phone,Formal,,
0551800,C-1630255,813110 / 813110,07/21/2020,Phone,Formal,,
0551800,C-1630256,722211 / 722211,07/21/2020,Phone,Formal,,
0551800,C-1630258,722110 / 722110,07/21/2020,Phone,Formal,,
0551800,C-1630259,722110 / 722110,07/22/2020,Email,Formal,,
0551800,C-1630260,623311 / 623311,07/23/2020,Email,Formal,,
0551800,C-1630262,336212 / 336212,07/23/2020,Phone,Formal,,
0551800,C-1630264,624410 / 624410,07/23/2020,Phone,Formal,,
0551800,C-1630266,722110 / 722110,07/23/2020,Phone,Formal,,
0551800,C-1630267,423120 / 423120,07/23/2020,Phone,Formal,,
0551800,C-1630268,221210 / 221210,07/23/2020,Phone,Formal,,
0551800,C-1630269,492110 / 492110,07/23/2020,Phone,Formal,,
0551800,C-1630270,336399 / 336399,07/21/2020,Email,Formal,,
0551800,C-1630271,423110 / 423110,07/23/2020,Phone,Formal,,
0551800,C-1630272,621399 / 621399,07/22/2020,Email,Formal,,
0551800,C-1630275,722213 / 722213,07/22/2020,Email,Formal,,
0551800,C-1630276,713940 / 713940,07/22/2020,Email,Formal,,
0551800,C-1630278,812113 / 812113,07/23/2020,Email,Formal,,
0551800,C-1630279,812113 / 812113,07/23/2020,Email,Formal,,
0551800,C-1630281,336214 / 336214,07/23/2020,Email,Formal,,
0551800,C-1630293,423110 / 423110,07/23/2020,Phone,Formal,,
0551800,C-1630294,621210 / 621210,07/24/2020,Phone,Formal,,
0551800,C-1631375,331491 / 331491,07/23/2020,Email,Formal,,
0551800,C-1631382,624410 / 624410,07/24/2020,Email,Formal,,
0551800,C-1631383,813410 / 813410,07/24/2020,Email,Formal,,
0551800,C-1631385,812112 / 812112,07/23/2020,Email,Formal,,
0551800,C-1631388,812310 / 812310,07/25/2020,Email,Formal,,
0551800,C-1631390,488510 / 488510,07/24/2020,Phone,Formal,,
0551800,C-1631391,722110 / 722110,07/23/2020,Email,Formal,,
0551800,C-1631394,722110 / 722110,07/24/2020,Phone,Formal,,
0551800,C-1631396,335911 / 335911,07/24/2020,Phone,Formal,,
0551800,C-1631397,321113 / 321113,07/24/2020,Phone,Formal,,
0551800,C-1632443,722110 / 722110,07/24/2020,Email,Formal,,
0551800,C-1632445,441110 / 441110,07/24/2020,Email,Formal,,
0551800,C-1632447,722410 / 722410,07/24/2020,Email,Formal,,
0551800,C-1632448,238220 / 238220,07/27/2020,Phone,Formal,,
0551800,C-1632449,444190 / 444190,07/27/2020,Phone,Formal,,
0551800,C-1632450,611110 / 611110,07/27/2020,Phone,Formal,,
0551800,C-1632453,611110 / 611110,07/26/2020,Email,Formal,,
0551800,C-1632454,611110 / 611110,07/26/2020,Email,Formal,,
0551800,C-1632456,424410 / 424410,07/26/2020,Email,Formal,,
0551800,C-1632458,611110 / 611110,07/26/2020,Email,Formal,,
0551800,C-1632464,423120 / 423120,07/26/2020,Email,Formal,,
0551800,C-1632468,335999 / 335999,07/25/2020,Email,Formal,,
0551800,C-1632470,722110 / 722110,07/23/2020,Phone,Formal,,
0551800,C-1632471,611620 / 611620,07/27/2020,Email,Formal,,
0551800,C-1632473,453110 / 453110,07/27/2020,Email,Formal,,
0551800,C-1632474,326199 / 326199,07/25/2020,Email,Formal,,
0551800,C-1632476,336350 / 336350,07/27/2020,Email,Formal,,
0551800,C-1632477,488490 / 488490,07/25/2020,Email,Formal,,
0551800,C-1632478,488510 / 488510,07/26/2020,Email,Formal,,
0551800,C-1632479,812112 / 812112,07/27/2020,Email,Formal,,
0551800,C-1632480,611110 / 611110,07/27/2020,Phone,Formal,,
0551800,C-1633482,812310 / 812310,07/26/2020,Email,Formal,,
0551800,C-1633483,561312 / 561312,07/27/2020,Phone,Formal,,
0551800,C-1633485,611110 / 611110,07/27/2020,Email,Formal,,
0551800,C-1633486,611110 / 611110,07/26/2020,Email,Formal,,
0551800,C-1633487,722110 / 722110,07/27/2020,Email,Formal,,
0551800,C-1633488,621111 / 621111,07/27/2020,Email,Formal,,
0551800,C-1633489,611110 / 611110,07/26/2020,Email,Formal,,
0551800,C-1633493,722410 / 722410,07/27/2020,Email,Formal,,
0551800,C-1633494,722110 / 722110,07/27/2020,Email,Formal,,
0551800,C-1633495,611110 / 611110,07/27/2020,Phone,Formal,,
0551800,C-1633496,332913 / 332913,07/28/2020,Email,Formal,,
0551800,C-1633497,621399 / 621399,07/27/2020,Email,Formal,,
0551800,C-1633498,611110 / 611110,07/27/2020,Phone,Formal,,
0551800,C-1633499,488510 / 488510,07/28/2020,Email,Formal,,
0551800,C-1633500,611110 / 611110,07/27/2020,Phone,Formal,,
0551800,C-1633501,221118 / 221118,07/28/2020,Email,Formal,,
0551800,C-1633503,423840 / 423840,07/28/2020,Email,Formal,,
0551800,C-1633504,711212 / 711212,07/27/2020,Phone,Formal,,
0551800,C-1633505,447190 / 447190,07/28/2020,Email,Formal,,
0551800,C-1633506,453310 / 453310,07/28/2020,Email,Formal,,
0551800,C-1633507,722513 / 722513,07/28/2020,Email,Formal,,
0551800,C-1633510,624410 / 624410,07/27/2020,Phone,Formal,,
0551800,C-1633512,423110 / 423110,07/28/2020,Email,Formal,,
0551800,C-1633513,813311 / 813311,07/27/2020,Phone,Formal,,
0551800,C-1633515,332722 / 332722,07/28/2020,Phone,Formal,,
0551800,C-1634381,722110 / 722110,07/28/2020,Email,Formal,,
0551800,C-1634385,722410 / 722410,07/28/2020,Email,Formal,,
0551800,C-1634388,492110 / 492110,07/27/2020,Phone,Formal,,
0551800,C-1634389,722110 / 722110,07/28/2020,Phone,Formal,,
0551800,C-1634391,621399 / 621399,07/27/2020,Phone,Formal,,
0551800,C-1634392,624190 / 624190,07/27/2020,Phone,Formal,,
0551800,C-1634397,621410 / 621410,07/28/2020,Phone,Formal,,
0551800,C-1635474,447110 / 447110,07/29/2020,Email,Formal,,
0551800,C-1635477,488510 / 488510,07/28/2020,Phone,Formal,,
0551800,C-1635478,336120 / 336120,07/28/2020,Phone,Formal,,
0551800,C-1635480,441110 / 441110,07/30/2020,Phone,Formal,,
0551800,C-1635481,624190 / 624190,07/29/2020,Phone,Formal,,
0551800,C-1635486,722211 / 722211,07/29/2020,Mail,Formal,,
0551800,C-1635490,452990 / 452990,07/29/2020,Mail,Formal,,
0551800,C-1635493,621111 / 621111,07/29/2020,Mail,Formal,,
0551800,C-1635494,332439 / 332439,07/29/2020,Phone,Formal,,
0551800,C-1635499,339950 / 339950,07/29/2020,Phone,Formal,,
0551800,C-1635500,448210 / 448210,07/29/2020,Phone,Formal,,
0551800,C-1635508,336312 / 336312,07/29/2020,Phone,Formal,,
0551800,C-1635513,811411 / 811411,07/29/2020,Phone,Formal,,
0551800,C-1636449,621330 / 621330,07/29/2020,Phone,Formal,,
0551800,C-1636450,441320 / 441320,07/29/2020,Phone,Formal,,
0551800,C-1636452,621498 / 621498,07/31/2020,Phone,Formal,,
0551800,C-1636454,721211 / 721211,07/29/2020,Email,Formal,,
0551800,C-1636455,541940 / 541940,07/29/2020,Email,Formal,,
0551800,C-1636456,332312 / 332312,07/29/2020,Email,Formal,,
0551800,C-1636457,621210 / 621210,07/29/2020,Email,Formal,,
0551800,C-1636458,621610 / 621610,07/30/2020,Email,Formal,,
0551800,C-1636459,722110 / 722110,07/30/2020,Email,Formal,,
0551800,C-1636460,722110 / 722110,07/30/2020,Email,Formal,,
0551800,C-1636466,611310 / 611310,07/30/2020,Email,Formal,,
0551800,C-1636467,622110 / 622110,07/30/2020,Email,Formal,,
0551800,C-1636468,445110 / 445110,07/30/2020,Email,Formal,,
0551800,C-1636469,332722 / 332722,08/03/2020,Phone,Formal,,
0551800,C-1636470,623311 / 623311,08/03/2020,Phone,Formal,,
0551800,C-1637333,721120 / 721120,08/03/2020,Phone,Formal,,
0551800,C-1637334,441310 / 441310,07/30/2020,Email,Formal,,
0551800,C-1637335,333415 / 333415,08/04/2020,Email,Formal,,
0551800,C-1637337,445310 / 445310,07/31/2020,Email,Formal,,
0551800,C-1637339,812112 / 812112,07/31/2020,Email,Formal,,
0551800,C-1637340,722110 / 722110,08/03/2020,Phone,Formal,,
0551800,C-1637341,448190 / 448190,07/31/2020,Email,Formal,,
0551800,C-1637342,722110 / 722110,07/31/2020,Email,Formal,,
0551800,C-1637343,811112 / 811112,07/30/2020,Phone,Formal,,
0551800,C-1637344,423110 / 423110,07/31/2020,Email,Formal,,
0551800,C-1637346,611110 / 611110,07/31/2020,Email,Formal,,
0551800,C-1637347,611110 / 611110,07/31/2020,Email,Formal,,
0551800,C-1637348,624410 / 624410,08/03/2020,Phone,Formal,,
0551800,C-1637350,424990 / 424990,07/31/2020,Email,Formal,,
0551800,C-1637352,722513 / 722513,08/02/2020,Email,Formal,,
0551800,C-1637356,812111 / 812111,07/30/2020,Phone,Formal,,
0551800,C-1637358,326199 / 326199,07/27/2020,Phone,Formal,,
0551800,C-1637360,522291 / 522291,07/30/2020,Phone,Formal,,
0551800,C-1637361,331316 / 331316,07/31/2020,Email,Formal,,
0551800,C-1637362,442110 / 442110,07/30/2020,Email,Formal,,
0551800,C-1637363,453310 / 453310,07/31/2020,Phone,Formal,,
0551800,C-1637364,722110 / 722110,08/01/2020,Email,Formal,,
0551800,C-1637365,611110 / 611110,07/30/2020,Phone,Formal,,
0551800,C-1637366,611110 / 611110,07/31/2020,Phone,Formal,,
0551800,C-1637367,813311 / 813311,07/31/2020,Phone,Formal,,
0551800,C-1637368,333415 / 333415,08/01/2020,Email,Formal,,
0551800,C-1637369,713110 / 713110,07/31/2020,Phone,Formal,,
0551800,C-1637370,624410 / 624410,07/31/2020,Email,Formal,,
0551800,C-1637371,424990 / 424990,08/04/2020,Phone,Formal,,
0551800,C-1638169,448130 / 448130,08/04/2020,Phone,Formal,,
0551800,C-1638170,611110 / 611110,08/04/2020,Phone,Formal,,
0551800,C-1638172,812210 / 812210,08/01/2020,Email,Formal,,
0551800,C-1638173,621111 / 621111,07/31/2020,Email,Formal,,
0551800,C-1638175,611511 / 611511,07/31/2020,Email,Formal,,
0551800,C-1638180,713940 / 713940,08/03/2020,Phone,Formal,,
0551800,C-1638182,622110 / 622110,08/04/2020,Phone,Formal,,
0551800,C-1638191,611110 / 611110,08/01/2020,Email,Formal,,
0551800,C-1638192,311421 / 311421,07/31/2020,Email,Formal,,
0551800,C-1638199,611110 / 611110,07/31/2020,Email,Formal,,
0551800,C-1638201,332618 / 332618,07/31/2020,Email,Formal,,
0551800,C-1638206,446191 / 446191,08/01/2020,Email,Formal,,
0551800,C-1638210,333995 / 333995,08/03/2020,Email,Formal,,
0551800,C-1638965,447190 / 447190,08/04/2020,Email,Formal,,
0551800,C-1638966,721120 / 721120,08/03/2020,Email,Formal,,
0551800,C-1638970,621310 / 621310,08/05/2020,Phone,Formal,,
0551800,C-1638971,624410 / 624410,08/03/2020,Email,Formal,,
0551800,C-1638973,488210 / 488210,08/03/2020,Email,Formal,,
0551800,C-1638974,611110 / 611110,08/04/2020,Email,Formal,,
0551800,C-1638975,312111 / 312111,08/04/2020,Email,Formal,,
0551800,C-1638977,611110 / 611110,08/04/2020,Email,Formal,,
0551800,C-1638978,722110 / 722110,08/04/2020,Email,Formal,,
0551800,C-1638979,493110 / 493110,08/04/2020,Email,Formal,,
0551800,C-1638981,237130 / 237130,08/06/2020,Phone,Formal,,
0551800,C-1638982,622110 / 622110,08/06/2020,Phone,Formal,,
0551800,C-1638986,623110 / 623110,08/04/2020,Email,Formal,,
0551800,C-1638987,541940 / 541940,08/04/2020,Email,Formal,,
